name,part,way,img,detail
케일 오미자 샐러드,반찬,기타,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00085_1.png,"케일 샐러드
보라로즈케일 15g(3장), 흰로즈케일 15g(3장), 케일 15g(3장)
오미자 드레싱
오미자물 100g(1/2컵), 요리당 15g(1큰술), 식초 2g(1/2작은술)"
꼬막 달래 된장 무침,반찬,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00163_1.png,"주재료
꼬막 1000g, 달래 100g(2단), 깻잎 10g(10장), 파프리카 100g(1개)
소스
된장 15g(1큰술), 고추장 5g(1작은술), 사과즙 300g(1/2컵), 참기름 20g(1⅓큰술), 깨 15g(1큰술), 다진 마늘 10g(2작은술)"
양송이 두부 구이,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00164_1.png,"주재료
양송이버섯 120g(6개), 두부 220g(1/2모), 베이컨 20g(2장), 파프리카 100g(1개), 달걀10g(2작은술)
소스
간장 15g(1큰술), 식초 15g(1큰술), 양파 140g(1개), 홍고추 20g(2개), 청고추 20g(2개)"
베이컨 가지 말이,반찬,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00165_1.png,"주재료
가지 150g(1/2개), 베이컨 80g(8장), 홍파프리카 50g(1/2개), 황파프리카 50g(1/2개), 청파프리카 50g(1/2개), 미나리 30g 소스
고추장 5g(1작은술), 와사비 1g(1/3작은술),
고춧가루 2g(1/2작은술), 배 10g(2cm), 양파 2g(1cm), 마늘 1g(1/5개), 올리고당 5g(1작은술), 사과식초 5g(1/2작은술)"
동태살 채소 말이,반찬,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00166_1.png,"주재료
지단 50g, 당근 40g(1/4개), 라이스페이퍼 40g(5장), 동태살 120g(1/4마리), 양상추 40g(6장), 양파 40g(1/3개), 파프리카 40(1/2개), 청피망 40g(1/2개) 소스
땅콩버터 10g(2작은술), 토마토 칠리소스 10g(2작은술)"
고등어 찜,반찬,찌기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00167_1.png,"주재료
고등어 200g(1/2마리), 미나리 20g, 대파 40g(1개),
파기름 45g(3큰술), 홍고추 5g(1/2개), 레몬(껍질) 5g(1작은술), 생강 2g(1/2작은술), 식초 5g(1작은술), 다진 마늘 5g(1작은술) 소스
양조간장 15g(1큰술), 다시마 5g, 생강즙 2g(1/2작은술), 다진 마늘 2g(1/2작은술), 다진 청양고추 20g(1⅓큰술),
레몬(즙) 10g(2작은술), 식초 15g(1큰술), 설탕 10g(2작은술), 후춧가루 1g
장식
시금치 40g, 방울토마토 40g(1/4개)"
미트소스로 속을 채운 크로켓과 바질,반찬,튀기기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00168_1.png,"주재료
쌀 100g(1/2컵), 양파 15g(1/10개), 버터 10g(2작은술), 미트소스 30g(2큰술), 빵가루 30g(2큰술), 달걀 60g(1개), 토마토 200g(1½개),
올리브오일 20g(4작은술), 화이트와인 30g(2큰술), 닭 육수 300g(1½컵), 밀가루 50g(1/4컵), 기름 200g(1컵)
소스
양파 15g(1/20개), 올리브오일 20g(4작은술), 화이트와인 30g(2큰술), 설탕 20g(4작은술), 후춧가루 2g(1/2작은술)
장식
다진 파슬리 2g(1/2작은술)"
멸치오일로 맛을 낸 모둠 그릴채소 절임,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00169_1.png,"주재료
애호박 40g(1/3개), 파프리카 40g(1/2개), 아스파라거스 40g(3개), 표고버섯 20g(2개) 발사믹식초 20g(4작은술)
부재료
엔다이브 20g(1/3개), 라디치오 20g(1/15개)
양념
멸치젓갈 10g(2작은술), 올리브오일 30g(2큰술), 다진마늘 10g(2작은술), 후춧가루 2g(1/2작은술), 양파 40g(1/3개)"
비지를 넣은 쇠고기말이 구이,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00170_1.png,"주재료
쇠고기 100g, 비지 75g, 양파 25g(/1/6개), 당근 10g(1/10개), 청양고추 10g(1개), 녹말가루 5g(1작은술), 흰후춧가루 5g(1작은술) 쇠고기양념
약간장 2g(1/2작은술), 매실청 5g(1작은술), 청주 5g(1작은술)
약간장
간장 700g(1병), 다시마 20g, 마늘 30g(6개), 생강 20g(1개), 양파 280g(1개), 파 20g(1/2개), 흰 후춧가루 1g, 물 2L 요쿠르트소스
호상요구르트 45g(3큰술), 올리고당 15g(1큰술), 레몬즙 5g(1작은술)
장식
아몬드슬라이스 15g(1큰술)"
구운 두부 위에 올린 모듬 채소구이와 발사믹 소스,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00171_1.png,"주재료
두부 190g(1/2모), 애호박 40g(1/3개), 가지 30g(1/5개),
토마토 40g(1/10개), 양파 75g(1/2개), 깻잎 2g(2장), 올리브오일 15g(1큰술)
소스
발사믹식초 15g(1큰술), 로즈마리 2g, 후춧가루 5g(1작은술)
장식
황파프리카 5g, 청파프리카 5g, 마늘 10g(2개)"
청국장소스 연어 스테이크,일품,굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00172_1.png,"주재료
마늘종 60g(10개), 연어 200g, 식용유 5g(1/2작은술)
소스
검정깨 5g(1작은술), 청국장가루 5g(1작은술), 마요네즈 20g(4작은술)
장식
대추 5g(1개)"
두부곤약조림,반찬,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00258_1.png,"재료 곤약(100g), 두부(100g), 가지(20g), 애호박(20g), 꽈리고추(15g)
조림장 감자전분(6g), 저염간장(3g), 물(165g), 다진 마늘(2g)
유자청(10g), 고추기름(10g)"
아귀나가사키조림,반찬,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00259_1.png,"재료 미나리(10g), 숙주(10g), 양파(10g), 대파(10g), 청양고추(5g), 붉은 고추(5g)
아스파라거스(5g), 문어(20g), 꽃게(30g), 조개(30g), 전복(30g)
소라(30g), 새우(50g), 아귀(50g), 녹말물(10g)
육수 마늘(7g), 대파(10g), 통후추(5g), 양파(10g), 가다랑어포(5g)"
카레가자미조림,반찬,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00260_1.png,"재료 고구마(10g), 당근(10g), 양파(10g), 파프리카(30g), 양송이버섯(10g)
브로콜리(8g), 가자미(50g), 밀가루(15g), 달걀(30g), 버터(10g)
치킨스톡(200g), 코코넛 밀크(14g), 생크림(16g), 청양고추(2g)
양념 다진 마늘(10g), 토마토페이스트(10g), 카레가루(5g), 강황가루(2g)"
타콤소스닭조림,반찬,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00261_1.png,"재료 양파(80g), 셀러리(15g), 당근(15g), 사과(30g), 양송이버섯(20g)
새송이버섯(17.5g), 가지(15g), 토마토(125g), 단호박(35g)
브로콜리(25g), 닭가슴살(150g), 닭육수(200g)
닭밑간양념 다진 마늘(4g), 생강(2.5g), 후춧가루(0.3g)
양념 다진 마늘(3g), 월계수잎(1g=2장), 오레가노(0.25g), 바질(0.25g), 파슬리가루(0.1g)"
토마토콩조림,반찬,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00262_1.png,"재료 콩(대두, 100g), 양파(50g), 양송이버섯(30g), 토마토(200g)
양념 설탕(4g), 후춧가루(2g), 파슬리가루(2g)"
관자해장국,국&찌개,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00263_1.png,"재료 풋고추(2g), 붉은 고추(1g), 무(80g), 당근(30g), 양파(50g)
노란 파프리카(30g), 두부(100g)
육수 콩나물(80g), 다시마(7g), 관자(70g), 물(300g)
토마토소스 토마토(200g), 붉은 파프리카(30g), 고춧가루(20g)
발 사믹식초(13g)
양념 다진 마늘(15g)"
견과류들깨해장탕,국&찌개,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00264_1.png,"재료 느타리버섯(20g), 양송이버섯(20g), 표고버섯(20g), 두부(40g)
애호박(40g), 양파(30g), 밤(30g), 호두(10g), 멸치다시마육수(300g)
양념 들기름(10g), 들깻가루(30g)"
뿌리채소들깨수제비,국&찌개,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00265_1.png,"재료 다시마(2g), 감자(20g), 연근(20g), 마른 미역(2g)
새알심 찹쌀가루(40g), 물(25g), 소금(0.1g)
양념 들기름(5g), 다진 마늘(15g), 들깻가루(50g), 국간장(5g)"
대구지리탕,국&찌개,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00266_1.png,"재료 대구(150g), 미나리(15g), 청양고추(1g), 붉은 고추(1g)
콩나물(25g), 쑥갓(10g)
반죽 쑥가루(10g), 밀가루(20g)
육수 다시마(1g), 북어(15g), 무(30g), 물(500g)
양념 다진 마늘(10g), 다진 생강(3g)"
양지해장국,국&찌개,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00267_1.png,"재료 쇠고기육수(30g)
느타리버섯(10g), 애호박(20g), 청양고추(1g)
대파(10g), 방울토마토(80g), 콩나물(50g)
양념 다진 마늘(8g), 저염국간장(2.5g), 소금(0.5g)"
토마토돼지고기해장국,국&찌개,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00268_1.png,"재료 양파(40g), 청양고추(3g), 토마토(250g)
돼지고기(사태, 60g), 방울토마토(60g)
육수 무(20g), 다시마(3g) 대파(10g), 마른 표고버섯(3g), 양파(30g), 물(400g)
양념 다진 마늘(5g), 바질가루(0.1g), 설탕(2.5g), 후춧가루(0.1g)"
효종갱,국&찌개,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00269_1.png,"재료 배추(20g), 무(10g), 느타리버섯(20g), 표고버섯(20g), 전복(100g)
육수 쇠고기(양지 50g, 갈비 50g), 양파(40g), 마늘(10g), 물(300g)
양념 저염간장(10g)"
해물토마토김치찌개,국&찌개,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00270_1.png,"재료 김치(40g), 토마토(30g), 양파(40g), 오징어(15g), 홍합(20g)
바지락(15g), 주꾸미(25g), 데친 미나리(2g), 쑥갓(5g)
느타리버섯(7g), 팽이버섯(7g), 어슷 썬 풋고추(1g)
김치주머니 소 새우(15g), 부추(3g), 불린 당면(7g)
불린 무말랭이(3g), 녹말가루(5g), 달걀(23g)"
버섯 두유 소스 볶음,반찬,볶기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00018_1.png,"버섯볶음
새송이버섯 100g(3개), 올리브유 10g(2작은술)
두유 소스
두유 20g(1⅓큰술), 생크림 10g(2작은술), 청양고추 5g(1/2개), 후추 약간
곁들임
새싹채소 20g"
백일송이버섯 볶음,반찬,볶기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00019_1.png,"백일송이버섯볶음
백일송이버섯 65g(1컵), 노랑 파프리카 5g(5×1cm), 빨강 파프리카 5g(5×1cm), 카놀라유 3g(2/3작은술)"
매실 소스를 곁들인 돼지사태 채소볶음,반찬,볶기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00020_1.png,"돼지사태 채소볶음
돼지사태 100g, 빨강 파프리카 10g(5×2cm), 노랑 파프리카 10g(5×2cm), 청 파프리카 10g(5×2cm), 양파 20g(3×4cm), 식용유 15g(1큰술)
고기양념
양파 10g(2×1cm), 다진 마늘 10g(2작은술), 후추 3g(1/2작은술), 월계수잎 1장, 물 50ml(1/4컵)
매실 소스
매실액 30g(2큰술), 고추장 5g(1작은술)"
땅콩 소스 버섯 가지 나물,반찬,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00021_1.png,"버섯 가지 나물
가지 15g(1/10개), 새송이버섯 15g(1/2개), 표고버섯 10g(1장)
땅콩 소스
땅콩가루 10g(2작은술), 다진마늘 2g(1/3작은술), 참기름 2g(1/3작은술), 간장 약간"
닭다리 단호박 사과 매실 조림,반찬,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00022_1.png,"닭다리구이
닭다리 살 80g(1개), 단호박 80g(8ⅹ8cm), 사과 20g(1/8개),
당근 30g(1/5개), 양파 30g(1/4개), 마늘 5g(1쪽), 맛술 3g(2/3작은술), 올리브유 5g(1작은술), 소금 약간, 후추 약간
매실 소스
매실액 15g(1큰술), 저염 간장 5g(1작은술), 전분 2g(1/3작은술), 물 30ml(2큰술)"
토마토 장조림,반찬,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00023_1.png,"토마토 장조림
쇠고기 안심살 250g, 메추리알 60g(6개), 방울토마토 30g(3개), 청양고추 10g(1개), 마늘 5g(1쪽), 식용유 3g(2/3작은술)
토마토 양념
토마토 200g(1개), 간장 15g(1큰술), 물 100ml(1/2컵)
메추리알 삶기
식초 5g(1작은술), 소금 5g(1작은술)"
고등어 카레 조림,반찬,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00024_1.png,"고등어구이
손질한 고등어 120g(1/2마리), 밀가루 10g(2작은술), 식용유 10g(2작은술), 레몬즙 5g(1작은술), 로즈마리 약간
카레조림 소스
요리당 15g(1큰술), 식용유 5g(1작은술), 다진 마늘 3g(2/3작은술), 카레가루 5g(1작은술), 저염 간장 3g(2/3작은술), 물 100ml(1/2컵)"
두부적,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00025_1.png,"두부적
두부 65g(1/5모), 당근 10g(5×3×1cm), 양파 10g(4×3×1cm), 대파 10g(5cm)
곁들임
양파 40g(1/3개), 올리브유 10g(2작은술),
간장요거트 소스
플레인요거트 15g(1큰술), 간장 2g(1/3작은술)"
블루베리 소스를 곁들인 단호박 두부전,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00026_1.png,"단호박 두부 전
두부 100g(1/3모), 단호박 50g(8ⅹ5cm), 밀가루 5g(1작은술),
감자전분 5g(1작은술), 식초 3g(2/3작은술), 식용유 15g(1큰술), 소금 약간
고명
호박씨 5g(1작은술), 크랜베리 3g(2/3작은술)
블루베리 소스
블루베리 15g(1큰술), 설탕 30g(2큰술), 물 50ml(1/4컵)"
소금물에 찐 시금치 두부선,반찬,찌기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00027_1.png,"시금치 두부선
두부 110g(1/3모), 닭가슴살 50g(1/2개), 시금치 50g(2/3컵),
달걀흰자 20g(1개), 마른 표고버섯 10g(1장), 잣 3g(1작은술), 참기름 약간
고명
달걀 50g(1개), 당근 30g(3cm), 석이버섯 1g, 실고추 약간, 식용유 약간
새우소금
마른새우 4g(3마리), 땅콩 2g(1알), 소금 약간, 통깨 약간
찜기 소금
소금 10g(2작은술)"
유자향의 곤약 냉채,반찬,기타,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00096_1.png,"곤약냉채
실곤약 50g, 오이 30g(3cm), 사과 20g(1/8개), 당근 15g(1/10개), 빨강 파프리카 10g(5ⅹ3cm)
유자 드레싱
유자청 25g(1⅔큰술), 레몬즙 10g(2작은술), 카놀라유 3g(2/3작은술), 흰후추 약간"
보리된장 비네그레트 소스를 곁들인 낙지샐러드,반찬,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00097_1.png,"낙지 데침
낙지 70g(1/3마리), 생강즙 10g(2작은술), 소금 약간
낙지 샐러드
방울토마토 20g(2개), 해조류 6g, 아스파라거스 3개,
감자 10g(5×2×1cm), 미니새송이버섯 15g(3개), 당근 10g(5ⅹ2ⅹ1cm), 라디치오 1장, 꿀 5g(1작은술, 비트절임), 소금 약간(아스파라거스 데침), 후추 약간, 올리브유 약간
보리된장 비네그레트 소스
다진 마늘 3g(2/3작은술), 다진양파 5g(1작은술), 보리된장 10g(2작은술), 화이트와인 5g(1작은술), 식초 5g(1작은술), 당근 10g(5×2×1cm), 올리브유 15g(1큰술), 라임주스 5g(1작은술), 꿀 5g(1작은술)
비트절인물 10ml(2작은술): 래디쉬 5g(1개), 비트 5g(1/8개), 라임주스
5g(1작은술), 꿀 5g(1작은술), 물 5ml(1작은술)"
화려한 다시마 쌈,반찬,볶기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00098_1.png,"다시마 쌈
쇠고기사태살 100g, 쌈다시마 2장, 게맛살 30g, 고구마 20g(5×3×2cm), 마 20g(5×3×2cm), 빨강 파프리카 20g(1/7개), 노랑 파프리카 20g(1/7개), 당근 20g(5×3×2cm), 오이 20g(2cm), 적양배추 50g, 마른표고버섯 10g(1장),
올리브유 약간
매실불고기 양념
함초 50g, 양파 30g(1/4개), 저염간장 50g(3⅓큰술), 꿀 15g(1큰술), 매실액 15g(1큰술), 참기름 15g(1큰술), 마늘 10g(2쪽), 후추 약간
매실고추장 소스
매실고추장 30g(2큰술), 고춧가루 15g(1큰술), 꿀 15g(1큰술), 레몬즙 30g(2큰술), 마늘 10g(2쪽), 깨 10g(2작은술), 참기름 5g(1작은술)"
두부 크림 브릴레,일품,찌기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00099_1.png,"두부 크림 브릴레
두부 30g(3×2×1cm), 생크림 100g(1/2컵), 우유 100ml(1/2컵), 달걀 40g(노른자 2개)
캐러멜시럽
설탕 20g(2큰술), 물 20ml(1⅓큰술)"
레몬들깨 소스를 품은 떡꼬치,후식,굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00100_1.png,"떡꼬치
쌀떡 90g, 호두 10g(1알), 잣 5g(5알), 식용유 30g(2큰술), 꼬치용 꼬치 6개
레몬 들깨 소스
들깨가루 45g(3큰술), 두유 45g(3큰술), 꿀 15g(1큰술), 물 15ml(1큰술), 참기름 7g(1⅓작은술), 레몬즙 7g(1⅓작은술), 검은깨 5g(1작은술)"
홍초시럽을 곁들인 삼색매작과와 수정과겔,후식,튀기기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00101_1.png,"삼색매작과
밀가루 100g(1/2컵), 빨강 파프리카 40g(1/3개), 노랑 파프리카 40g(1/3개), 청 파프리카 40g(1/3개), 식용유 300g(1½컵)
홍초 시럽
홍초 75g(5큰술), 설탕 75g(5큰술)
수정과겔
대추 10개, 계피 20g(10cm), 생강 20g(3×2cm), 물 400ml(2컵), 황설탕 10g(2작은술), 알긴산 5g(1작은술), 염화칼슘 5g(1작은술)"
고구마 석류 과편,후식,찌기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00102_1.png,"고구마편
고구마 200g(2개)
석류과편
전분 30g(2큰술), 설탕 300g(1½컵), 석류 200g(1/5개), 물 600ml(3컵)"
고구마와 단호박 맛탕,후식,튀기기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00103_1.png,"고구마와 단호박 튀김
고구마 30g(1/5개), 단호박 30g(4ⅹ6cm), 옥수수유 200g(1컵)
설탕시럽
설탕 15g(1큰술), 꿀 15g(1큰술), 물 5ml(1작은술), 검은깨 약간"
키위 팬케이크,후식,굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00104_1.png,"팬케이크 반죽
핫케이크가루 200g(1컵), 우유 100ml(1/2컵), 달걀 50g(1개), 키위 60g(1개), 땅콩 10g(5알), 식용유 약간"
허니레몬 그린티 푸딩,후식,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00105_1.png,"허니레몬그린티 푸딩
녹차티백 2개, 물 200ml(1컵), 꿀 50g(3⅓큰술), 레몬(1개), 설탕 30g(2큰술), 생강 8g(2×2cm), 한천 6g
곁들임
블루베리잼 15g(1큰술), 허브 약간"
더덕생채를 곁들인 삼겹살 찜,반찬,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00183_1.png,"주재료
삼겹살 300g, 베이비채소 200g(1팩), 양파 70g(1/2개), 마늘 25g(5개), 사과 20g(1/10개), 버터 15g(1큰술), 청주 15g(1큰술), 식용유 10g(2작은술) 더덕생채
더덕 200g(3개), 소금 2g(1/2작은술), 배 50g(1/5개), 잣 15g(75개), 식초 2g(1/2작은술), 설탕 2g(1/2작은술), 대파 20g(1개)"
오렌지비네거 드레싱을 곁들인 가자미와 연어,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00184_1.png,"주재료
가자미 70g(1/5마리), 연어 30g, 그린올리브 2g(1/2개),
올리브오일 2g(1/2작은술), 건 바질 2g(1/2작은술), 후춧가루 2g(1/2작은술)
부재료
레디쉬 2g(1/4개), 방울토마토 20g(2개), 브로콜리 25g, 어린잎채소 1g
소스 오렌지 65g(1/5개), 화이트와인식초 30g(2큰술), 설탕 15g(1큰술)"
홍삼소스를 곁들인 메추라기 오븐구이,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00185_1.png,"주재료
메추라기 340g(2마리), 올리브오일 2g(1/2작은술), 건 바질 2g(1/2작은술), 후춧가루 2g(1/2작은술)
부재료
구운미니파프리카 미니파프리카 70g(2개), 우유 200g(1컵), 폴렌타 20g(1큰술), 크림치즈 20g(4작은술) 구운채소 영콘 10g(1개), 당근 10g(1/10개), 마 15g(1/2개), 애호박 10g(1/10개), 단호박 10g(1/30개), 아스파라거스 15g(2개), 망고 60g(1/2개) 소스
홍삼진액 15g(1큰술), 물 100g(1/2컵)"
